(44, 49), 472.981608486	
(45, 15), 508.742194341	
(45, 26), 504.83210522	
(45, 37), 495.112285686	
(45, 48), 502.464875747	
(46, 14), 502.379597703	
(46, 25), 496.862365834	
(46, 36), 501.483326783	
(46, 47), 506.142422865	
(47, 13), 485.313883252	
(47, 24), 502.438129396	
(47, 35), 495.704748091	
(47, 46), 508.374149236	
(48, 12), 489.360717038	
(48, 23), 492.707051853	
(48, 34), 506.78198178	
(48, 45), 484.437405796	
(49, 11), 503.165563883	
(49, 22), 501.107563285	
(49, 33), 506.653994903	
(49, 44), 494.288445709	
(5, 20), 500.296482482	
(5, 31), 491.838440804	
(5, 42), 477.495586628	
(6, 30), 499.70343574	
(6, 41), 498.37172317	
(7, 40), 490.96847151	
(0, 13), 503.676250193	
(0, 24), 526.061788611	
(0, 35), 513.893631172	
(0, 46), 529.81729472	
(1, 12), 505.163421135	
(1, 23), 512.104001425	
(1, 34), 519.625508222	
(1, 45), 506.277520693	
(10, 16), 490.141124623	
(10, 27), 503.538664599	
(10, 38), 499.283464252	
(10, 49), 483.717140136	
(10, 9), 494.36941798	
(11, 15), 510.663317738	
(11, 26), 510.041060951	
(11, 37), 490.948715326	
(11, 48), 504.298239766	
(12, 14), 494.413703334	
(12, 25), 493.661467773	
(12, 36), 499.766544142	
(12, 47), 506.544915243	
(13, 13), 511.484507117	
(13, 24), 524.323946884	
(13, 35), 511.935696545	
(13, 46), 529.397454565	
(14, 12), 507.094009933	
(14, 23), 503.502263751	
(14, 34), 514.648889507	
(14, 45), 498.25938295	
(15, 11), 516.313254278	
(15, 22), 515.748652916	
(15, 33), 522.121332908	
(15, 44), 512.399390158	
(16, 10), 478.432791008	
(16, 21), 486.219782544	
(16, 32), 484.02105203	
(16, 43), 504.618006634	
(17, 20), 507.280031212	
(17, 31), 506.00415961	
(17, 42), 488.34414885	
(18, 30), 499.802091805	
(18, 41), 497.285928133	
(19, 40), 496.620778634	
(2, 11), 519.673826601	
(2, 22), 510.699689398	
(2, 33), 523.668008628	
(2, 44), 507.253056683	
(20, 17), 502.691875992	
(20, 28), 503.140836233	
(20, 39), 505.406840905	
(20, 8), 512.033048876	
(21, 16), 495.013652532	
(21, 27), 506.70762917	
(21, 38), 496.126833374	
(21, 49), 487.856281192	
(21, 9), 494.320648966	
(22, 15), 500.453586739	
(22, 26), 495.133784257	
(22, 37), 481.394124167	
(22, 48), 500.078956438	
(23, 14), 500.820311817	
(23, 25), 498.51160214	
(23, 36), 505.369757336	
(23, 47), 504.147671889	
(24, 13), 486.0464638	
(24, 24), 505.640229587	
(24, 35), 491.681191986	
(24, 46), 507.101842099	
(25, 12), 497.025677667	
(25, 23), 503.920709319	
(25, 34), 511.237207188	
(25, 45), 499.556395372	
(26, 11), 509.021048231	
(26, 22), 498.603071485	
(26, 33), 510.730177984	
(26, 44), 496.915789979	
(27, 10), 487.475242492	
(27, 21), 483.412724448	
(27, 32), 490.36638812	
(27, 43), 502.906095556	
(28, 20), 509.771763732	
(28, 31), 516.858171421	
(28, 42), 495.574780991	
(29, 30), 505.072578657	
(29, 41), 494.887574819	
(3, 10), 485.854079088	
(3, 21), 479.67097881	
(3, 32), 487.057312958	
(3, 43), 502.715343273	
(30, 18), 513.077206417	
(30, 29), 521.638026952	
(30, 7), 522.541341195	
(31, 17), 503.191907622	
(31, 28), 501.612035394	
(31, 39), 503.319190516	
(31, 8), 515.967643207	
(32, 16), 486.597761632	
(32, 27), 492.937269459	
(32, 38), 491.214321283	
(32, 49), 478.608212572	
(32, 9), 493.379600959	
(33, 15), 498.603128441	
(33, 26), 502.966421257	
(33, 37), 479.060415563	
(33, 48), 495.173049841	
(34, 14), 497.948290311	
(34, 25), 483.878714059	
(34, 36), 489.969891902	
(34, 47), 504.810237154	
(35, 13), 487.758158212	
(35, 24), 502.951358275	
(35, 35), 493.320635197	
(35, 46), 501.86154806	
(36, 12), 481.144057739	
(36, 23), 489.992445887	
(36, 34), 496.016547703	
(36, 45), 500.838367552	
(37, 11), 518.151275138	
(37, 22), 515.286719676	
(37, 33), 517.010493605	
(37, 44), 513.69545801	
(38, 10), 502.000221694	
(38, 21), 506.327558758	
(38, 32), 502.162368636	
(38, 43), 515.086020185	
(39, 20), 500.870590337	
(39, 31), 498.789190851	
(39, 42), 483.337658884	
(4, 20), 504.805833743	
(4, 31), 509.46475008	
(4, 42), 490.882331604	
(40, 19), 511.375137347	
(40, 6), 517.880770297	
(41, 18), 505.002085067	
(41, 29), 493.228088523	
(41, 7), 498.543548345	
(42, 17), 485.423096348	
(42, 28), 493.435833192	
(42, 39), 499.598056723	
(42, 8), 510.57419041	
(43, 16), 508.701753697	
(43, 27), 514.922960567	
(43, 38), 515.840926613	
(43, 49), 496.346584114	
(43, 9), 507.545833181	
(44, 15), 494.959100302	
(44, 26), 494.045448459	
(44, 37), 480.414207774	
(44, 48), 476.919553463	
(45, 14), 516.308153472	
(45, 25), 506.056098007	
(45, 36), 508.214912467	
(45, 47), 516.593321262	
(46, 13), 494.051936563	
(46, 24), 513.79460679	
(46, 35), 497.831436895	
(46, 46), 509.271876477	
(47, 12), 484.355068228	
(47, 23), 497.229925741	
(47, 34), 505.746434499	
(47, 45), 491.967957409	
(48, 11), 512.379170619	
(48, 22), 504.228254241	
(48, 33), 506.428189712	
(48, 44), 495.668637822	
(49, 10), 487.248460535	
(49, 21), 488.324348356	
(49, 32), 485.398153185	
(49, 43), 513.240513677	
(5, 30), 498.003324574	
(5, 41), 486.956389485	
(6, 40), 496.31373473	
(0, 12), 502.882272456	
(0, 23), 508.032688039	
(0, 34), 521.796334554	
(0, 45), 506.706829094	
(1, 11), 532.261387513	
(1, 22), 521.12039147	
(1, 33), 516.670244568	
(1, 44), 517.193779699	
(10, 15), 493.312613196	
(10, 26), 488.804410783	
(10, 37), 484.074261407	
(10, 48), 482.99370195	
(10, 8), 502.614061024	
(11, 14), 518.243563924	
(11, 25), 497.826941611	
(11, 36), 517.087266999	
(11, 47), 519.997700414	
(11, 9), 512.609550303	
(12, 13), 497.030463104	
(12, 24), 511.958815473	
(12, 35), 489.794816078	
(12, 46), 508.842645976	
(13, 12), 512.531557964	
(13, 23), 508.781873285	
(13, 34), 524.783158105	
(13, 45), 511.177205363	
(14, 11), 523.200878929	
(14, 22), 515.072971517	
(14, 33), 520.517259511	
(14, 44), 510.883759473	
(15, 10), 501.564846732	
(15, 21), 503.795996467	
(15, 32), 501.177432919	
(15, 43), 517.896782899	
(16, 20), 500.684340752	
(16, 31), 503.654079243	
(16, 42), 475.691977411	
(17, 30), 501.190681293	
(17, 41), 492.281284602	
(18, 40), 492.497992573	
(2, 10), 493.656586489	
(2, 21), 500.354058638	
(2, 32), 505.751471837	
(2, 43), 521.345037227	
(20, 16), 499.429991564	
(20, 27), 507.419386097	
(20, 38), 501.717820678	
(20, 49), 489.42422123	
(20, 7), 510.377313389	
(21, 15), 494.230638142	
(21, 26), 491.3382328	
(21, 37), 476.778809276	
(21, 48), 488.968894499	
(21, 8), 503.568232577	
(22, 14), 497.729739137	
(22, 25), 498.990706706	
(22, 36), 503.374179322	
(22, 47), 501.003710097	
(22, 9), 504.358504427	
(23, 13), 491.003291645	
(23, 24), 506.059626861	
(23, 35), 498.760791587	
(23, 46), 511.589897924	
(24, 12), 483.543937217	
(24, 23), 487.393808439	
(24, 34), 496.175643392	
(24, 45), 488.082326039	
(25, 11), 516.803376016	
(25, 22), 509.311637416	
(25, 33), 513.491473415	
(25, 44), 501.487864696	
(26, 10), 488.853916766	
(26, 21), 491.206306887	
(26, 32), 494.112950211	
(26, 43), 511.103873159	
(27, 20), 502.218603642	
(27, 31), 503.889776309	
(27, 42), 479.913704231	
(28, 30), 511.769477654	
(28, 41), 504.879395488	
(29, 40), 495.862678681	
(3, 20), 493.858273051	
(3, 31), 504.853703246	
(3, 42), 472.508722755	
(30, 17), 521.438822289	
(30, 28), 514.381948876	
(30, 39), 519.105838435	
(30, 6), 528.486126801	
(31, 16), 505.715487128	
(31, 27), 514.909049396	
(31, 38), 506.5170719	
(31, 49), 491.688742775	
(31, 7), 512.361915446	
(32, 15), 483.676570805	
(32, 26), 480.090668388	
(32, 37), 472.95428694	
(32, 48), 479.578583239	
(32, 8), 496.696515854	
(33, 14), 499.48217717	
(33, 25), 489.716208065	
(33, 36), 498.961978751	
(33, 47), 515.617541434	
(33, 9), 500.33171382	
(34, 13), 480.834514752	
(34, 24), 508.678068249	
(34, 35), 496.041204525	
(34, 46), 508.238623835	
(35, 12), 485.559467076	
(35, 23), 489.346981169	
(35, 34), 498.754101563	
(35, 45), 490.2442534	
(36, 11), 503.759983862	
(36, 22), 497.822704966	
(36, 33), 501.411680974	
(36, 44), 494.662977921	
(37, 10), 494.292531637	
(37, 21), 498.343061054	
(37, 32), 500.966349481	
(37, 43), 519.172584379	
(38, 20), 506.577911126	
(38, 31), 517.572351933	
(38, 42), 493.249706119	
(39, 30), 496.924363203	
(39, 41), 491.836348163	
(4, 30), 503.754044768	
(4, 41), 504.835650116	
(40, 18), 516.279954513	
(40, 29), 504.352590478	
(40, 5), 521.416628027	
(41, 17), 489.960845013	
(41, 28), 498.156756141	
(41, 39), 495.83181952	
(41, 6), 507.890144938	
(42, 16), 499.050376798	
(42, 27), 502.333642175	
(42, 38), 492.357450811	
(42, 49), 484.225463042	
(42, 7), 499.245410289	
(43, 15), 502.482877001	
(43, 26), 512.640931145	
(43, 37), 494.483525142	
(43, 48), 503.077250045	
(43, 8), 518.432060021	
(44, 14), 499.079927604	
(44, 25), 492.219557296	
(44, 36), 495.636551699	
(44, 47), 503.468834457	
(44, 9), 493.690002977	
(45, 13), 509.723766877	
(45, 24), 526.486833444	
(45, 35), 511.179909692	
(45, 46), 522.46027289	
(46, 12), 489.738044462	
(46, 23), 494.134577945	
(46, 34), 506.80167128	
(46, 45), 493.32235325	
(47, 11), 508.923462984	
(47, 22), 499.590430751	
(47, 33), 508.770563147	
(47, 44), 497.879569418	
(48, 10), 482.792469964	
(48, 21), 489.238601145	
(48, 32), 492.721878382	
(48, 43), 514.779499511	
(49, 20), 501.887789649	
(49, 31), 508.913669328	
(49, 42), 476.156695322	
(5, 40), 494.373362992	
(0, 11), 531.24480822	
(0, 22), 516.269197577	
(0, 33), 523.05704005	
(0, 44), 521.471858436	
(1, 10), 498.165269381	
(1, 21), 497.967554731	
(1, 32), 503.470546015	
(1, 43), 527.034014071	
(10, 14), 497.612654544	
(10, 25), 494.4874397	
(10, 36), 502.618038739	
(10, 47), 504.228570041	
(10, 7), 502.978435216	
(11, 13), 502.554994131	
(11, 24), 519.224598418	
(11, 35), 515.693085056	
(11, 46), 522.661343909	
(11, 8), 525.091808706	
(12, 12), 493.582582452	
(12, 23), 498.86502683	
(12, 34), 511.150510434	
(12, 45), 499.8107557	
(12, 9), 496.027151552	
(13, 11), 526.008461044	
(13, 22), 516.175355535	
(13, 33), 535.12453472	
(13, 44), 515.518347092	
(14, 10), 497.922036292	
(14, 21), 500.416985294	
(14, 32), 501.658278389	
(14, 43), 517.454810169	
(15, 20), 509.519170606	
(15, 31), 520.224123822	
(15, 42), 493.021501466	
(16, 30), 489.391611415	
(16, 41), 488.470499725	
(17, 40), 497.9563411	
(2, 20), 508.127491173	
(2, 31), 524.041493758	
(2, 42), 487.974930522	
(20, 15), 500.425320611	
(20, 26), 493.384884945	
(20, 37), 484.964648872	
(20, 48), 493.842856333	
(20, 6), 511.120433745	
(21, 14), 494.427240094	
(21, 25), 491.176825937	
(21, 36), 494.525652132	
(21, 47), 509.970759732	
(21, 7), 505.164187786	
(22, 13), 488.68402296	
(22, 24), 508.991677432	
(22, 35), 503.933036727	
(22, 46), 511.721721361	
(22, 8), 512.92568472	
(23, 12), 490.91110803	
(23, 23), 491.738688744	
(23, 34), 511.04927711	
(23, 45), 489.11082878	
(23, 9), 496.071186323	
(24, 11), 508.975468408	
(24, 22), 497.594869405	
(24, 33), 501.503289972	
(24, 44), 494.053536851	
(25, 10), 495.917652128	
(25, 21), 503.436673431	
(25, 32), 489.984911398	
(25, 43), 517.02581413	
(26, 20), 502.79797906	
(26, 31), 502.874978776	
(26, 42), 477.607368853	
(27, 30), 507.404358895	
(27, 41), 493.125697068	
(28, 40), 507.420322324	
(3, 30), 496.289751203	
(3, 41), 492.325692649	
(30, 16), 521.16019576	
(30, 27), 517.267739189	
(30, 38), 526.026066432	
(30, 49), 505.045843191	
(30, 5), 528.306435558	
(31, 15), 506.112791524	
(31, 26), 503.639923431	
(31, 37), 495.63567666	
(31, 48), 499.535528917	
(31, 6), 514.67991323	
(32, 14), 486.353804546	
(32, 25), 482.642170631	
(32, 36), 485.935676521	
(32, 47), 496.300642862	
(32, 7), 503.805904768	
(33, 13), 499.633395431	
(33, 24), 514.116455252	
(33, 35), 499.052842886	
(33, 46), 508.007386895	
(33, 8), 510.96001538	
(34, 12), 480.081379095	
(34, 23), 492.295843755	
(34, 34), 510.703791335	
(34, 45), 487.030407744	
(34, 9), 496.657138785	
(35, 11), 505.880015395	
(35, 22), 494.568699152	
(35, 33), 504.328669029	
(35, 44), 496.825933603	
(36, 10), 480.697223336	
(36, 21), 491.779709299	
(36, 32), 489.386155585	
(36, 43), 500.084996915	
(37, 20), 509.856054951	
(37, 31), 515.245464097	
(37, 42), 488.900110114	
(38, 30), 512.879007517	
(38, 41), 500.84962497	
(39, 40), 493.861612713	
(4, 40), 509.431637676	
(40, 17), 511.691605093	
(40, 28), 506.003652126	
(40, 39), 512.174300117	
(40, 4), 516.736392427	
(41, 16), 498.15732883	
(41, 27), 502.935441504	
(41, 38), 499.421759489	
(41, 49), 476.784746228	
(41, 5), 502.005668654	
(42, 15), 489.139888721	
(42, 26), 487.739213608	
(42, 37), 477.36763713	
(42, 48), 482.444190705	
(42, 6), 506.211951712	
(43, 14), 509.358595525	
(43, 25), 497.15136613	
(43, 36), 510.219302096	
(43, 47), 516.466498432	
(43, 7), 519.017774388	
(44, 13), 495.393446114	
(44, 24), 498.474050827	
(44, 35), 491.613001708	
(44, 46), 511.478750999	
(44, 8), 502.792000427	
(45, 12), 501.01195921	
(45, 23), 502.017632783	
(45, 34), 523.65406527	
(45, 45), 504.572577301	
(45, 9), 508.579176552	
(46, 11), 514.530979218	
(46, 22), 501.391039931	
(46, 33), 511.547812619	
(46, 44), 508.759694987	
(47, 10), 486.966445295	
(47, 21), 487.829741284	
(47, 32), 487.927752766	
(47, 43), 502.742894097	
(48, 20), 503.607216545	
(48, 31), 507.638046973	
(48, 42), 484.292340229	
(49, 30), 497.584395118	
(49, 41), 490.775070715	
(0, 10), 497.456808901	
(0, 21), 510.672001146	
(0, 32), 512.044679181	
(0, 43), 519.311873118	
(0, 9), 504.322989619	
(1, 20), 509.748971846	
(1, 31), 521.717574454	
(1, 42), 495.820675626	
(10, 13), 483.494387664	
(10, 24), 506.781268486	
(10, 35), 496.268957278	
(10, 46), 505.527877692	
(10, 6), 499.301876765	
(11, 12), 509.185517425	
(11, 23), 506.136018992	
(11, 34), 525.515943095	
(11, 45), 509.4989624	
(11, 7), 526.783209214	
(12, 11), 513.394418248	
(12, 22), 497.536859177	
(12, 33), 510.850385047	
(12, 44), 495.599633878	
(12, 8), 506.548002011	
(13, 10), 507.004566152	
(13, 21), 505.094738253	
(13, 32), 500.094420106	
(13, 43), 522.532507648	
(13, 9), 512.402864208	
(14, 20), 509.614259553	
(14, 31), 515.314677517	
(14, 42), 489.01391954	
(15, 30), 513.194044207	
(15, 41), 502.456318109	
(16, 40), 492.377515119	
(2, 30), 506.414329096	
(2, 41), 503.991818182	
(20, 14), 506.607868913	
(20, 25), 499.607282049	
(20, 36), 507.940608159	
(20, 47), 509.570987827	
(20, 5), 510.592720181	
(21, 13), 493.117933845	
(21, 24), 509.114106121	
(21, 35), 495.885471077	
(21, 46), 514.032792649	
(21, 6), 507.141610882	
(22, 12), 488.405571116	
(22, 23), 500.556477786	
(22, 34), 507.890334493	
(22, 45), 495.636193751	
(22, 7), 507.768371841	
(23, 11), 507.301154071	
(23, 22), 505.312634433	
(23, 33), 509.214593953	
(23, 44), 505.002604483	
(23, 8), 506.544946362	
(24, 10), 484.025268929	
(24, 21), 494.372151557	
(24, 32), 482.523140606	
(24, 43), 503.314555383	
(24, 9), 485.952630089	
(25, 20), 508.234901895	
(25, 31), 515.848604616	
(25, 42), 487.586920581	
(26, 30), 501.666685205	
(26, 41), 497.976861223	
(27, 40), 493.630764631	
(3, 40), 492.637714245	
(30, 15), 511.559743114	
(30, 26), 516.682162117	
(30, 37), 500.212471074	
(30, 4), 519.353323001	
(30, 48), 507.446842709	
(31, 14), 500.542180178	
(31, 25), 499.762801269	
(31, 36), 510.135680706	
(31, 47), 513.136973306	
(31, 5), 518.251688704	
(32, 13), 482.177039597	
(32, 24), 499.785778771	
(32, 35), 482.687239855	
(32, 46), 501.356611118	
(32, 6), 495.255660351	
(33, 12), 499.959711058	
(33, 23), 494.795089019	
(33, 34), 511.208074936	
(33, 45), 500.312370987	
(33, 7), 514.230351959	
(34, 11), 503.618937687	
(34, 22), 500.315508285	
(34, 33), 503.477526279	
(34, 44), 493.5753736	
(34, 8), 507.487039085	
(35, 10), 486.348492544	
(35, 21), 482.427798585	
(35, 32), 483.983956169	
(35, 43), 500.162837457	
(35, 9), 489.092225665	
(36, 20), 498.021025626	
(36, 31), 509.0960545	
(36, 42), 476.96100444	
(37, 30), 515.847399079	
(37, 41), 502.343804937	
(38, 40), 504.308824566	
(40, 16), 515.335675848	
(40, 27), 510.200646083	
(40, 3), 525.35156928	
(40, 38), 521.090802935	
(40, 49), 500.391405213	
(41, 15), 493.128852695	
(41, 26), 493.897221923	
(41, 37), 482.026760158	
(41, 4), 490.808628809	
(41, 48), 482.109601023	
(42, 14), 499.441111807	
(42, 25), 496.756920886	
(42, 36), 498.62863153	
(42, 47), 508.244197795	
(42, 5), 502.039774597	
(43, 13), 502.039702848	
(43, 24), 520.668829888	
(43, 35), 506.460072617	
(43, 46), 520.894711742	
(43, 6), 513.17653178	
(44, 12), 490.879957117	
(44, 23), 491.09576339	
(44, 34), 503.297271668	
(44, 45), 488.697945343	
(44, 7), 498.854780296	
(45, 11), 524.112336244	
(45, 22), 519.432242074	
(45, 33), 512.762160078	
(45, 44), 515.544252835	
(45, 8), 514.615270171	
(46, 10), 487.460092154	
(46, 21), 492.505544077	
(46, 32), 498.651016601	
(46, 43), 504.948651534	
(46, 9), 501.614685039	
(47, 20), 503.587416245	
(47, 31), 504.988872396	
(47, 42), 481.75140413	
(48, 30), 501.841395977	
(48, 41), 496.947006509	
(49, 40), 499.246545941	
(0, 20), 522.460459371	
(0, 31), 520.746565196	
(0, 42), 490.586905995	
(0, 8), 525.639047218	
(1, 30), 517.790073098	
(1, 41), 519.381353582	
(1, 9), 515.823292603	
(10, 12), 483.017727317	
(10, 23), 495.570012455	
(10, 34), 503.609509743	
(10, 45), 481.011126576	
(10, 5), 500.407211947	
(11, 11), 528.638148819	
(11, 22), 517.584124761	
(11, 33), 525.240463876	
(11, 44), 513.598038905	
(11, 6), 520.637845655	
(12, 10), 492.82294739	
(12, 21), 486.923099533	
(12, 32), 490.845394309	
(12, 43), 506.002956243	
(12, 7), 516.290576381	
(13, 20), 516.175225584	
(13, 31), 522.448178077	
(13, 42), 505.281130021	
(13, 8), 525.641145852	
(14, 30), 514.392316755	
(14, 41), 503.930859257	
(14, 9), 510.753098568	
(15, 40), 508.952131648	
(2, 40), 500.07779994	
(20, 13), 494.356314702	
(20, 24), 513.728090395	
(20, 35), 498.358907431	
(20, 4), 497.988445442	
(20, 46), 512.553831227	
(21, 12), 487.309558361	
(21, 23), 495.308599692	
(21, 34), 502.500458069	
(21, 45), 490.655466363	
(21, 5), 502.778946139	
(22, 11), 521.425319738	
(22, 22), 505.220854322	
(22, 33), 514.179714105	
(22, 44), 498.515489285	
(22, 6), 514.942531589	
(23, 10), 485.048448922	
(23, 21), 486.24735269	
(23, 32), 495.85048847	
(23, 43), 510.149902159	
(23, 7), 504.698657487	
(24, 20), 494.30958624	
(24, 31), 505.985356302	
(24, 42), 474.020049689	
(24, 8), 502.829740907	
(25, 30), 505.082048528	
(25, 41), 489.597852271	
(25, 9), 502.632457461	
(26, 40), 499.372995018	
(30, 14), 519.041322195	
(30, 25), 509.477592137	
(30, 3), 530.440183425	
(30, 36), 518.579055629	
(30, 47), 522.093036146	
(31, 13), 505.291511214	
(31, 24), 515.635681372	
(31, 35), 507.499263437	
(31, 4), 503.557705537	
(31, 46), 519.324249992	
(32, 12), 475.498926834	
(32, 23), 480.872001387	
(32, 34), 492.210420158	
(32, 45), 476.02292282	
(32, 5), 498.604290096	
(33, 11), 515.988816281	
(33, 22), 500.313853583	
(33, 33), 513.817610159	
(33, 44), 503.301467549	
(33, 6), 523.105538178	
(34, 10), 482.303688198	
(34, 21), 486.262460464	
(34, 32), 488.494922537	
(34, 43), 504.558900818	
(34, 7), 511.233577007	
(35, 20), 499.118282789	
(35, 31), 504.365873839	
(35, 42), 474.269928157	
(35, 8), 498.929267955	
(36, 30), 496.088757857	
(36, 41), 488.904432726	
(36, 9), 492.801835294	
(37, 40), 505.296109485	
(40, 15), 510.916866225	
(40, 2), 509.807322957	
(40, 26), 504.850982	
(40, 37), 493.846067309	
(40, 48), 501.902481593	
(41, 14), 498.795211694	
(41, 25), 490.862287176	
(41, 3), 501.778894145	
(41, 36), 491.910220231	
(41, 47), 502.836359085	
(42, 13), 483.71612329	
(42, 24), 508.436435547	
(42, 35), 498.227933742	
(42, 4), 496.301264167	
(42, 46), 508.672431957	
(43, 12), 496.253840508	
(43, 23), 508.927101591	
(43, 34), 522.53084254	
(43, 45), 500.072470789	
(43, 5), 517.912785985	
(44, 11), 508.445359848	
(44, 22), 498.409176301	
(44, 33), 503.380546313	
(44, 44), 498.464607409	
(44, 6), 507.697916462	
(45, 10), 495.440355005	
(45, 21), 502.358979698	
(45, 32), 507.575248376	
(45, 43), 516.583397063	
(45, 7), 521.347544005	
(46, 20), 504.651116449	
(46, 31), 502.272400495	
(46, 42), 484.610175181	
(46, 8), 502.189448762	
(47, 30), 500.105050272	
(47, 41), 501.208705223	
(47, 9), 497.083064773	
(48, 40), 494.650703562	
(0, 30), 515.412484532	
(0, 41), 515.402410297	
(0, 7), 524.108512903	
(1, 40), 508.531731732	
(1, 8), 521.364828883	
(10, 11), 506.576577211	
(10, 22), 502.000052548	
(10, 33), 505.170574558	
(10, 4), 491.356955642	
(10, 44), 493.772767323	
(11, 10), 495.958463097	
(11, 21), 509.437693121	
(11, 32), 504.32618346	
(11, 43), 524.127849571	
(11, 5), 523.393834357	
(12, 20), 502.399910668	
(12, 31), 512.096806338	
(12, 42), 483.831398992	
(12, 6), 518.831164854	
(13, 30), 514.067911897	
(13, 41), 513.609811774	
(13, 7), 520.873321976	
(14, 40), 505.23842613	
(14, 8), 515.354639261	
(15, 9), 509.12709971	
(2, 9), 505.965359928	
(20, 12), 498.806570661	
(20, 23), 503.395616966	
(20, 3), 515.539471942	
(20, 34), 514.811615701	
(20, 45), 494.737058653	
(21, 11), 513.268281183	
(21, 22), 505.479811452	
(21, 33), 509.420978479	
(21, 4), 495.839467776	
(21, 44), 500.662222064	
(22, 10), 489.008833108	
(22, 21), 486.789211883	
(22, 32), 502.834128181	
(22, 43), 511.42418957	
(22, 5), 511.436628246	
(23, 20), 504.52212962	
(23, 31), 509.723202115	
(23, 42), 487.854311322	
(23, 6), 512.224901124	
(24, 30), 493.397720283	
(24, 41), 495.254594777	
(24, 7), 502.273325362	
(25, 40), 506.010172772	
(25, 8), 515.198238015	
(26, 9), 499.476906115	
(30, 13), 511.657730721	
(30, 2), 517.58319249	
(30, 24), 518.815548339	
(30, 35), 516.938080253	
(30, 46), 528.714512691	
(31, 12), 500.92220345	
(31, 23), 503.973073808	
(31, 3), 524.969032779	
(31, 34), 519.625414569	
(31, 45), 507.301012632	
(32, 11), 501.353055232	
(32, 22), 491.615097123	
(32, 33), 493.673288368	
(32, 4), 476.985131199	
(32, 44), 487.182635156	
(33, 10), 487.777988927	
(33, 21), 494.935811808	
(33, 32), 494.719113175	
(33, 43), 515.902366309	
(33, 5), 513.390407671	
(34, 20), 502.234765422	
(34, 31), 504.876773843	
(34, 42), 474.260243071	
(34, 6), 501.898854582	
(35, 30), 492.49037786	
(35, 41), 491.320971686	
(35, 7), 506.50400402	
(36, 40), 493.623857557	
(36, 8), 502.219885929	
(37, 9), 504.252389526	
(40, 1), 511.722656753	
(40, 14), 507.300410373	
(40, 25), 504.755423265	
(40, 36), 500.36877	
(40, 47), 523.763269026	
(41, 13), 488.77154374	
(41, 2), 492.59827812	
(41, 24), 502.504942411	
(41, 35), 496.965391907	
(41, 46), 505.939533044	
(42, 12), 488.173408578	
(42, 23), 494.603094132	
(42, 3), 511.175660749	
(42, 34), 502.951636639	
(42, 45), 487.17303877	
(43, 11), 518.286057285	
(43, 22), 513.285285889	
(43, 33), 517.189391085	
(43, 4), 503.224130811	
(43, 44), 508.261993382	
(44, 10), 487.999982914	
(44, 21), 488.800174656	
(44, 32), 486.686700537	
(44, 43), 505.822435948	
(44, 5), 505.026929714	
(45, 20), 513.895488432	
(45, 31), 519.228669646	
(45, 42), 498.396012328	
(45, 6), 524.415429552	
(46, 30), 501.972895242	
(46, 41), 495.231484091	
(46, 7), 510.603355033	
(47, 40), 496.762960981	
(47, 8), 499.64691223	
(48, 9), 496.135532492	
(0, 40), 516.769369768	
(0, 6), 521.827554425	
(1, 7), 520.868100144	
(10, 10), 483.33464399	
(10, 21), 489.192263165	
(10, 3), 506.039893739	
(10, 32), 483.914101439	
(10, 43), 509.057136349	
(11, 20), 520.202174314	
(11, 31), 522.181135748	
(11, 4), 515.668566684	
(11, 42), 491.50231938	
(12, 30), 499.571751434	
(12, 41), 495.90672685	
(12, 5), 514.589497408	
(13, 40), 509.274635959	
(13, 6), 528.278244962	
(14, 7), 513.481797325	
(15, 8), 513.575241871	
(16, 9), 497.846153009	
(2, 8), 512.783265622	
(20, 11), 517.144601198	
(20, 2), 505.862299707	
(20, 22), 506.039303268	
(20, 33), 512.903862393	
(20, 44), 508.196800527	
(21, 10), 486.062599533	
(21, 21), 490.009226915	
(21, 3), 508.587919273	
(21, 32), 486.326094112	
(21, 43), 510.083357414	
(22, 20), 508.588368176	
(22, 31), 508.556187334	
(22, 4), 498.924031857	
(22, 42), 481.725020286	
(23, 30), 503.379804335	
(23, 41), 499.886549559	
(23, 5), 507.490717787	
(24, 40), 498.585513965	
(24, 6), 505.917419119	
(25, 7), 516.008142886	
(26, 8), 502.929989206	
(27, 9), 493.924221084	
(3, 9), 496.725862562	
(30, 1), 513.910617638	
(30, 12), 509.735448528	
(30, 23), 516.546728427	
(30, 34), 529.318653218	
(30, 45), 521.007192636	
(31, 11), 511.413251924	
(31, 2), 511.264267501	
(31, 22), 514.849230763	
(31, 33), 523.867761551	
(31, 44), 512.134623132	
(32, 10), 473.382575715	
(32, 21), 482.688174365	
(32, 3), 504.23042728	
(32, 32), 480.943490939	
(32, 43), 492.618213577	
(33, 20), 503.855782361	
(33, 31), 510.837236093	
(33, 4), 500.985570959	
(33, 42), 487.846590207	
(34, 30), 494.35348403	
(34, 41), 489.123671735	
(34, 5), 498.192715783	
(35, 40), 495.213257033	
(35, 6), 502.408772059	
(36, 7), 502.950124755	
(37, 8), 507.191714595	
(38, 9), 510.782942748	
(40, 0), 510.444365494	
(40, 13), 504.978851104	
(40, 24), 518.35996181	
(40, 35), 505.069092616	
(40, 46), 519.762761383	
(41, 1), 489.198318636	
(41, 12), 486.305578263	
(41, 23), 491.204499477	
(41, 34), 499.50202503	
(41, 45), 488.408468958	
(42, 11), 510.753560599	
(42, 2), 506.03576322	
(42, 22), 501.076061439	
